date,symbol,close,rsi,macd_hist,atr,ema50,ema200,regime,direction,score,filter_score,volume_spike,price_momentum,trend_strength,momentum_score,entry_ok,strategy_tag,stop_loss,take_profit,tp1,tp2,tp3,risk_reward,stop_loss_pct,reco_score,reco_strength
2026-01-05,C,122.66064453125,74.78,0.1818,2.6259,108.06,93.41,True,True,2,2,False,True,True,85,True,Sniper 🎯,118.72,135.79,130.54,135.79,143.67,3.33,3.21,10.078,55
2026-01-15,BLK,1156.6500244140625,68.95,3.7291,24.3928,1084.99,1056.49,True,True,2,2,True,True,False,82,True,Sniper 🎯,1120.06,1278.61,1229.83,1278.61,1351.79,3.33,3.16,10.119,55
2026-01-07,MA,579.0501708984375,61.11,0.1489,9.1985,562.41,556.38,True,True,2,1,True,False,False,77,True,Sniper 🎯,565.25,625.04,606.65,625.04,652.64,3.33,2.38,8.06,44
2026-01-06,COF,257.94000244140625,76.19,0.2419,4.8732,231.95,212.83,True,True,2,2,True,False,True,86,True,Sniper 🎯,250.63,282.31,272.56,282.31,296.93,3.33,2.83,10.129,55
2026-01-14,COF,234.4199981689453,44.32,-2.8507,6.5039,234.15,214.57,True,True,3,1,False,False,True,38,True,Defansif 🛡️,218.16,276.7,263.69,276.7,,2.6,6.94,8.851,48
2026-01-21,PNC,225.49000549316406,73.0,0.3701,4.6293,205.3,191.79,True,True,2,1,False,False,True,84,True,Sniper 🎯,218.55,248.64,239.38,248.64,262.52,3.33,3.08,8.139,44
2026-01-05,BK,120.50621032714844,69.81,0.0336,1.9691,112.43,100.56,True,True,2,3,True,True,True,82,True,Sniper 🎯,117.55,130.35,126.41,130.35,136.26,3.33,2.45,12.068,66
2026-01-12,ICE,166.25,61.65,0.079,2.8255,160.4,162.93,True,True,2,1,True,False,False,78,True,Sniper 🎯,162.01,180.38,174.73,180.38,188.85,3.33,2.55,8.053,44
2025-12-16,MCO,493.0,56.66,0.3085,8.5475,485.79,482.62,True,True,2,0,False,False,False,75,True,Sniper 🎯,480.18,535.74,518.64,535.74,561.38,3.33,2.6,6.023,33
2026-01-13,JNJ,213.64999389648438,64.97,0.0205,3.6025,202.09,179.95,True,True,2,2,True,False,True,79,True,Sniper 🎯,208.25,231.66,224.46,231.66,242.47,3.33,2.53,10.077,55
2026-01-16,LLY,1036.6697998046875,46.02,-7.3625,31.8755,1018.35,884.39,True,True,2,1,False,False,True,39,True,Defansif 🛡️,956.98,1243.86,1180.11,1243.86,,2.6,7.69,7.928,43
2026-02-04,LLY,1105.2752685546875,59.59,-0.8208,37.3279,1029.88,903.03,True,True,2,3,True,True,True,46,True,Defansif 🛡️,1011.96,1347.91,1273.25,1347.91,,2.6,8.44,12.207,67
2026-01-07,ABBV,231.55694580078125,58.19,0.121,5.1115,224.18,207.86,True,True,2,3,True,True,True,76,True,Sniper 🎯,223.89,257.11,246.89,257.11,272.45,3.33,3.31,12.085,66
2026-02-03,MRK,115.83999633789062,70.55,0.1574,2.8663,104.33,92.95,True,True,2,2,True,False,True,83,True,Sniper 🎯,111.54,130.17,124.44,130.17,138.77,3.33,3.71,10.138,55
2025-12-15,ABT,127.82251739501953,56.48,0.1083,2.5922,126.6,126.67,True,True,2,1,False,True,False,75,True,Sniper 🎯,123.93,140.78,135.6,140.78,148.56,3.33,3.04,8.097,44
2026-01-21,DHR,242.0500030517578,63.86,0.0934,5.3173,228.02,215.6,True,True,2,2,False,True,True,79,True,Sniper 🎯,234.07,268.64,258.0,268.64,284.59,3.33,3.3,10.066,55
2026-02-04,BMY,57.619998931884766,66.75,0.007,1.1876,53.09,49.66,True,True,2,2,True,False,True,80,True,Sniper 🎯,55.84,63.56,61.18,63.56,67.12,3.33,3.09,10.058,55
2025-12-11,AMGN,315.1959533691406,43.69,-4.5514,7.7863,314.3,292.41,True,True,2,1,False,False,True,37,True,Defansif 🛡️,295.73,365.81,350.23,365.81,,2.6,6.18,7.866,43
2026-01-07,AMGN,339.2890319824219,62.61,0.3617,6.8352,320.39,297.71,True,True,2,2,True,False,True,78,True,Sniper 🎯,329.04,373.47,359.79,373.47,393.97,3.33,3.02,10.069,55
2026-01-21,AMGN,341.23553466796875,63.32,0.8348,7.7934,322.73,300.3,True,True,2,1,False,False,True,79,True,Sniper 🎯,329.55,380.2,364.62,380.2,403.58,3.33,3.43,8.076,44
2025-12-10,GILD,120.54383087158203,46.2,-0.8673,2.8194,120.39,111.39,True,True,2,1,False,False,True,39,True,Defansif 🛡️,113.5,138.87,133.23,138.87,,2.6,5.85,7.941,43
2026-01-16,GILD,124.91000366210938,55.15,0.1246,3.1938,121.72,113.83,True,True,2,2,True,False,True,74,True,Sniper 🎯,120.12,140.88,134.49,140.88,150.46,3.33,3.84,10.06,55
2025-12-03,VRTX,463.1300048828125,71.14,1.6506,11.5131,422.32,428.2,True,True,2,2,True,True,False,83,True,Sniper 🎯,445.86,520.7,497.67,520.7,555.23,3.33,3.73,10.138,55
2025-12-19,VRTX,456.20001220703125,60.43,0.062,10.5872,432.89,430.65,True,True,2,1,True,False,False,77,True,Sniper 🎯,440.32,509.14,487.96,509.14,540.9,3.33,3.48,8.039,44
2026-01-07,VRTX,484.1499938964844,70.5,0.8912,10.1695,442.85,433.77,True,True,2,2,True,True,False,83,True,Sniper 🎯,468.9,535.0,514.66,535.0,565.51,3.33,3.15,10.142,55
2026-01-26,VRTX,476.8399963378906,62.34,1.0188,11.6981,448.72,436.51,True,True,2,1,False,True,False,78,True,Sniper 🎯,459.29,535.33,511.93,535.33,570.42,3.33,3.68,8.161,45
2026-02-13,VRTX,491.4700012207031,62.64,0.3868,14.1079,458.27,441.02,True,True,2,3,True,True,True,78,True,Sniper 🎯,470.31,562.01,533.79,562.01,604.33,3.33,4.31,12.114,66
2026-01-08,REGN,801.010009765625,64.52,0.1968,18.7776,726.18,650.39,True,True,2,2,True,False,True,79,True,Sniper 🎯,772.84,894.9,857.34,894.9,951.23,3.33,3.52,9.972,54
2026-01-20,REGN,733.780029296875,41.72,-8.8141,20.9839,732.88,657.45,True,True,2,1,False,False,True,36,True,Defansif 🛡️,681.32,870.18,828.21,870.18,,2.6,7.15,7.911,43
2026-01-06,ISRG,592.8499755859375,65.52,0.1041,11.4651,551.63,523.78,True,True,2,2,True,False,True,80,True,Sniper 🎯,575.65,650.18,627.25,650.18,684.57,3.33,2.9,10.093,55
2026-01-14,MDT,98.73999786376953,52.73,0.0366,1.7416,97.7,92.62,True,True,2,1,False,False,True,72,True,Sniper 🎯,96.13,107.45,103.96,107.45,112.67,3.33,2.65,8.048,44
2026-01-30,SYK,369.55999755859375,59.96,0.2957,7.7631,360.27,367.87,True,True,2,2,True,True,False,77,True,Sniper 🎯,357.92,408.38,392.85,408.38,431.67,3.33,3.15,10.086,55
2025-11-20,WMT,106.89210510253906,63.01,0.1793,2.2025,102.55,98.44,True,True,2,3,True,True,True,78,True,Sniper 🎯,103.59,117.9,113.5,117.9,124.51,3.33,3.09,12.129,66
2026-01-12,WMT,117.97000122070312,67.01,0.0961,2.2537,110.46,102.6,True,True,2,3,True,True,True,81,True,Sniper 🎯,114.59,129.24,124.73,129.24,136.0,3.33,2.87,12.06,66
2026-02-02,WMT,124.05999755859375,72.51,0.1524,2.4725,114.08,104.73,True,True,2,2,False,True,True,84,True,Sniper 🎯,120.35,136.42,131.48,136.42,143.84,3.33,2.99,10.083,55
2026-01-08,LOW,255.06448364257812,66.63,0.6453,5.7371,242.23,239.04,True,True,2,2,True,True,False,80,True,Sniper 🎯,246.46,283.75,272.28,283.75,300.96,3.33,3.37,10.074,55
2025-12-26,TGT,98.54773712158203,64.59,0.1153,2.7922,92.1,97.33,True,True,2,0,False,False,False,79,True,Sniper 🎯,94.36,112.51,106.92,112.51,120.89,3.33,4.25,6.063,33
2026-02-04,TGT,112.9809341430664,68.65,0.1953,3.2414,100.61,99.02,True,True,2,1,False,True,False,82,True,Sniper 🎯,108.12,129.19,122.71,129.19,138.91,3.33,4.3,8.244,45
2025-12-18,SBUX,88.84703063964844,63.65,0.2651,2.2982,84.19,86.64,True,True,2,2,True,True,False,79,True,Sniper 🎯,85.4,100.34,95.74,100.34,107.23,3.33,3.88,10.099,55
2026-01-06,SBUX,88.88677215576172,61.81,0.1827,2.2084,84.56,86.49,True,True,2,1,True,False,False,78,True,Sniper 🎯,85.57,99.93,95.51,99.93,106.55,3.33,3.73,8.125,44
2025-12-03,MCD,307.7099914550781,54.66,0.1194,5.037,303.14,299.12,True,True,2,1,False,True,False,74,True,Sniper 🎯,300.15,332.89,322.82,332.89,348.01,3.33,2.46,8.046,44
2026-02-05,TJX,154.96188354492188,57.18,0.1265,2.581,151.66,140.57,True,True,2,1,False,False,True,75,True,Sniper 🎯,151.09,167.87,162.7,167.87,175.61,3.33,2.5,8.108,44
2025-12-10,PEP,149.6999969482422,61.84,0.1792,2.5532,144.98,141.18,True,True,2,2,True,True,False,78,True,Sniper 🎯,145.87,162.47,157.36,162.47,170.13,3.33,2.56,10.07,55
2026-01-12,KO,70.5,55.33,0.0545,0.9166,69.66,68.15,True,True,2,1,False,True,False,74,True,Sniper 🎯,69.13,75.08,73.25,75.08,77.83,3.33,1.95,8.088,44
2026-01-09,EL,113.7300033569336,67.54,0.0455,3.1422,101.37,88.63,True,True,2,1,False,False,True,81,True,Sniper 🎯,109.02,129.44,123.16,129.44,138.87,3.33,4.14,8.063,44
2025-12-19,MNST,76.26000213623047,63.88,0.0035,1.4313,71.6,64.44,True,True,2,2,True,False,True,79,True,Sniper 🎯,74.11,83.42,80.55,83.42,87.71,3.33,2.82,10.062,55
2026-01-20,MNST,81.47000122070312,75.5,0.1955,1.5186,74.76,66.69,True,True,2,2,False,True,True,86,True,Sniper 🎯,79.19,89.06,86.03,89.06,93.62,3.33,2.8,10.084,55
2025-12-15,HSY,188.11000061035156,62.42,0.0995,4.012,181.13,174.03,True,True,2,2,False,True,True,78,True,Sniper 🎯,182.09,208.17,200.15,208.17,220.21,3.33,3.2,10.069,55
2026-01-09,HSY,189.07000732421875,61.37,0.091,4.1652,182.53,175.62,True,True,2,1,False,False,True,77,True,Sniper 🎯,182.82,209.9,201.57,209.9,222.39,3.33,3.3,8.109,44
2025-12-10,XOM,118.74849700927734,61.1,0.0974,2.2653,114.28,109.81,True,True,2,1,False,False,True,77,True,Sniper 🎯,115.35,130.07,125.54,130.07,136.87,3.33,2.86,8.051,44
2025-11-21,SLB,35.695831298828125,52.63,-0.1651,1.1472,34.91,35.22,True,True,2,1,True,False,False,42,True,Defansif 🛡️,32.83,43.15,40.86,43.15,,2.6,8.03,8.057,44
2025-12-03,SLB,37.329864501953125,62.07,0.0574,1.0844,35.14,35.26,True,True,2,0,False,False,False,78,True,Sniper 🎯,35.7,42.75,40.58,42.75,46.01,3.33,4.36,6.082,33
2026-01-05,SLB,43.5432243347168,77.2,0.302,1.266,37.16,35.9,True,True,2,3,True,True,True,86,True,Sniper 🎯,41.64,49.87,47.34,49.87,53.67,3.33,4.36,12.179,67
2026-01-05,VLO,179.4723663330078,66.6,1.0059,5.2112,167.26,151.97,True,True,2,3,True,True,True,80,True,Sniper 🎯,171.66,205.53,195.11,205.53,221.16,3.33,4.36,12.185,67
2026-02-04,VLO,196.2100067138672,68.46,0.4948,6.6079,176.91,158.04,True,True,2,1,False,False,True,81,True,Sniper 🎯,186.3,229.25,216.03,229.25,249.07,3.33,5.05,8.176,45
2026-01-05,PSX,139.97999572753906,62.72,0.3364,3.4889,133.7,126.74,True,True,2,3,True,True,True,78,True,Sniper 🎯,134.75,157.42,150.45,157.42,167.89,3.33,3.74,12.144,66
2025-11-24,RTX,173.2100067138672,51.8,-1.0499,3.5076,168.79,149.92,True,True,2,2,True,False,True,42,True,Defansif 🛡️,164.44,196.01,188.99,196.01,,2.6,5.06,10.042,55
2025-12-12,GE,299.467529296875,55.2,0.4069,7.9876,294.1,261.46,True,True,2,3,True,True,True,74,True,Sniper 🎯,287.49,339.41,323.43,339.41,363.37,3.33,4.0,12.079,66
2026-01-05,CAT,614.661865234375,64.77,0.6484,15.0185,563.61,469.5,True,True,2,2,True,False,True,79,True,Sniper 🎯,592.13,689.75,659.72,689.75,734.81,3.33,3.67,10.134,55
2026-01-29,CAT,665.239990234375,66.7,0.9751,18.1603,599.08,495.18,True,True,2,2,True,False,True,80,True,Sniper 🎯,638.0,756.04,719.72,756.04,810.52,3.33,4.09,10.068,55
2026-01-06,DE,485.9800109863281,61.74,0.5499,9.8077,471.56,471.91,True,True,2,2,True,True,False,78,True,Sniper 🎯,471.27,535.02,515.4,535.02,564.44,3.33,3.03,10.085,55
2026-01-21,UNP,229.38999938964844,49.13,-0.6139,4.5742,229.34,225.94,True,True,2,1,False,True,False,40,True,Defansif 🛡️,217.95,259.12,249.97,259.12,,2.6,4.99,8.069,44
2026-01-26,UNP,230.88999938964844,51.13,0.0362,4.3779,229.48,226.08,True,True,2,0,False,False,False,72,True,Sniper 🎯,224.32,252.78,244.02,252.78,265.91,3.33,2.84,6.011,33
2025-12-10,UPS,99.63999938964844,65.79,0.1076,2.244,91.98,94.56,True,True,2,0,False,False,False,80,True,Sniper 🎯,96.27,110.86,106.37,110.86,117.59,3.33,3.38,6.101,33
2026-01-06,UPS,105.22000122070312,72.03,0.0308,1.8783,96.43,95.56,True,True,2,1,True,False,False,84,True,Sniper 🎯,102.4,114.61,110.85,114.61,120.25,3.33,2.68,8.122,44
2026-02-04,UPS,116.73999786376953,73.98,0.4386,3.0227,102.94,97.82,True,True,2,2,False,True,True,85,True,Sniper 🎯,112.21,131.85,125.81,131.85,140.92,3.33,3.88,10.251,56
2026-01-06,FDX,307.92999267578125,78.17,0.3955,5.9683,274.16,250.44,True,True,2,2,True,False,True,87,True,Sniper 🎯,298.98,337.77,325.84,337.77,355.68,3.33,2.91,10.132,55
2026-01-30,FDX,322.25,70.18,0.1636,6.7123,292.37,259.86,True,True,2,1,False,False,True,82,True,Sniper 🎯,312.18,355.81,342.39,355.81,375.95,3.33,3.12,8.119,44
2026-01-05,EMR,142.30316162109375,66.14,0.3453,3.1004,133.23,128.35,True,True,2,3,True,True,True,80,True,Sniper 🎯,137.65,157.81,151.6,157.81,167.11,3.33,3.27,12.104,66
2026-02-04,EMR,156.7177734375,68.84,0.2585,3.7418,141.61,131.98,True,True,2,3,True,True,True,82,True,Sniper 🎯,151.11,175.43,167.94,175.43,186.65,3.33,3.58,12.141,66
2026-01-06,PH,927.0322875976562,72.83,1.138,16.1226,849.63,755.56,True,True,2,2,True,False,True,84,True,Sniper 🎯,902.85,1007.65,975.4,1007.65,1056.01,3.33,2.61,10.113,55
2025-12-19,GD,337.97930908203125,50.22,0.0137,5.787,336.34,310.06,True,True,2,2,True,False,True,71,True,Sniper 🎯,329.3,366.91,355.34,366.91,384.28,3.33,2.57,10.012,55
2026-01-21,WM,226.49000549316406,65.69,0.2973,3.5755,217.04,217.69,True,True,2,1,True,False,False,80,True,Sniper 🎯,221.13,244.37,237.22,244.37,255.09,3.33,2.37,8.047,44
2026-01-21,CMCSA,28.889999389648438,63.02,0.0092,0.718,27.25,28.89,True,True,2,0,False,False,False,78,True,Sniper 🎯,27.81,32.48,31.04,32.48,34.63,3.33,3.73,6.052,33
2026-01-30,CMCSA,29.75,64.44,0.031,0.834,27.71,28.9,True,True,2,0,False,False,False,79,True,Sniper 🎯,28.5,33.92,32.25,33.92,36.42,3.33,4.21,6.073,33
2026-01-23,PLD,127.1500015258789,44.38,-0.3726,2.565,127.08,117.13,True,True,2,1,False,False,True,38,True,Defansif 🛡️,120.74,143.82,138.69,143.82,,2.6,5.04,7.916,43
2026-01-29,SPG,189.8000030517578,63.71,0.152,3.1273,183.37,174.47,True,True,2,2,False,True,True,79,True,Sniper 🎯,185.11,205.44,199.18,205.44,214.82,3.33,2.47,10.066,55
2026-02-12,LIN,472.8599853515625,66.09,0.3986,8.9912,443.55,443.13,True,True,2,0,False,False,False,80,True,Sniper 🎯,459.37,517.82,499.83,517.82,544.79,3.33,2.85,6.072,33
2026-02-03,SHW,359.6400146484375,63.59,0.2297,8.1535,343.04,342.28,True,True,2,0,False,False,False,79,True,Sniper 🎯,347.41,400.41,384.1,400.41,424.87,3.33,3.4,6.078,33
2026-01-06,DD,43.439998626708984,72.26,0.0359,0.8842,39.08,34.15,True,True,2,1,False,False,True,84,True,Sniper 🎯,42.11,47.86,46.09,47.86,50.51,3.33,3.05,8.161,45
2026-01-06,NEM,109.19999694824219,68.34,0.0507,3.7163,93.94,74.63,True,True,2,2,True,False,True,81,True,Sniper 🎯,103.63,127.78,120.35,127.78,138.93,3.33,5.1,10.187,56
2026-01-21,QQQ,616.280029296875,48.01,-1.1311,8.5964,615.46,578.49,True,True,2,1,False,False,True,40,True,Defansif 🛡️,594.79,672.16,654.96,672.16,,2.6,3.49,8.327,46
2026-01-06,XLK,146.64999389648438,56.74,0.0783,2.2666,143.65,132.85,True,True,2,2,True,False,True,75,True,Sniper 🎯,143.25,157.98,153.45,157.98,164.78,3.33,2.32,10.028,55
2026-01-02,XLI,157.97999572753906,60.0,0.0466,1.7256,154.03,147.49,True,True,2,3,True,True,True,77,True,Sniper 🎯,155.39,166.61,163.16,166.61,171.78,3.33,1.64,12.037,66
2026-02-03,XLI,168.94000244140625,67.5,0.0545,2.1651,160.07,150.67,True,True,2,1,False,False,True,81,True,Sniper 🎯,165.69,179.77,175.44,179.77,186.26,3.33,1.92,8.047,44
2026-01-05,XLF,56.130001068115234,68.78,0.011,0.6451,53.81,51.92,True,True,2,3,True,True,True,82,True,Sniper 🎯,55.16,59.36,58.07,59.36,61.29,3.33,1.72,12.044,66
2026-01-06,XLV,158.08999633789062,65.7,0.0263,1.7685,151.47,143.01,True,True,2,2,True,False,True,80,True,Sniper 🎯,155.44,166.93,163.4,166.93,172.24,3.33,1.68,10.039,55
2026-02-13,XLV,157.6699981689453,55.61,0.0615,2.141,154.68,146.19,True,True,2,1,False,False,True,74,True,Sniper 🎯,154.46,168.37,164.09,168.37,174.8,3.33,2.04,8.021,44
2026-01-08,XLP,78.44000244140625,55.29,-0.0949,0.7817,77.78,78.03,True,True,2,2,True,True,False,44,True,Defansif 🛡️,76.49,83.52,81.96,83.52,,2.6,2.49,10.048,55
2026-01-09,XLP,79.25,60.57,0.0194,0.7951,77.83,78.04,True,True,2,0,False,False,False,77,True,Sniper 🎯,78.06,83.23,81.64,83.23,85.61,3.33,1.5,6.046,33
2026-01-05,ARKK,81.33999633789062,54.31,0.001,2.1405,80.35,73.88,True,True,2,2,True,False,True,73,True,Sniper 🎯,78.13,92.04,87.76,92.04,98.46,3.33,3.95,10.077,55
2026-02-06,DIA,501.0299987792969,61.52,0.062,6.1143,485.58,460.27,True,True,2,2,False,True,True,78,True,Sniper 🎯,491.86,531.6,519.37,531.6,549.94,3.33,1.83,10.05,55
2026-01-02,SOXX,313.69000244140625,60.78,0.3833,7.6182,295.38,260.57,True,True,2,2,True,False,True,77,True,Sniper 🎯,302.26,351.78,336.54,351.78,374.64,3.33,3.64,10.083,55
2025-12-11,CVS,80.1703872680664,58.77,0.2103,2.0874,76.78,68.9,True,True,2,1,False,False,True,76,True,Sniper 🎯,77.04,90.61,86.43,90.61,96.87,3.33,3.91,8.112,44
2026-01-15,CVS,80.69606018066406,58.95,0.0594,1.7538,78.15,70.96,True,True,2,1,False,False,True,76,True,Sniper 🎯,78.07,89.47,85.96,89.47,94.73,3.33,3.26,8.051,44
2026-01-21,CVS,80.82499694824219,57.07,0.0129,1.9247,78.3,71.21,True,True,2,1,False,False,True,75,True,Sniper 🎯,77.94,90.45,86.6,90.45,96.22,3.33,3.57,8.035,44
2026-01-20,ABNB,130.72999572753906,44.26,-1.306,3.5668,130.42,128.13,True,True,3,0,False,False,False,38,True,Defansif 🛡️,121.81,153.91,146.78,153.91,,2.6,6.82,6.888,38
2025-12-12,RIVN,18.420000076293945,64.37,0.0318,1.1216,15.56,14.1,True,True,2,3,True,True,True,79,True,Sniper 🎯,16.74,24.03,21.78,24.03,27.39,3.33,9.13,12.242,67
2025-12-18,RIVN,20.280000686645508,68.75,0.1205,1.2315,16.02,14.28,True,True,2,2,False,True,True,82,True,Sniper 🎯,18.43,26.44,23.97,26.44,30.13,3.33,9.11,10.301,56
2026-01-02,BABA,155.74000549316406,53.1,0.4325,4.3926,155.66,139.26,True,True,2,3,True,True,True,73,True,Sniper 🎯,149.15,177.7,168.92,177.7,190.88,3.33,4.23,12.125,66
2026-01-29,IBM,307.4868469238281,56.59,0.2421,8.6185,297.54,275.96,True,True,2,3,True,True,True,75,True,Sniper 🎯,294.56,350.58,333.34,350.58,376.43,3.33,4.2,12.103,66
2026-01-26,CSCO,77.01000213623047,58.16,0.0989,1.4563,75.01,69.49,True,True,2,1,False,False,True,76,True,Sniper 🎯,74.83,84.29,81.38,84.29,88.66,3.33,2.84,8.065,44
2025-11-26,ZM,84.43000030517578,54.96,0.0403,2.8914,82.1,79.81,True,True,2,1,False,True,False,74,True,Sniper 🎯,80.09,98.89,93.1,98.89,107.56,3.33,5.14,8.148,45
2026-01-05,ZM,86.52999877929688,50.16,-0.5636,2.2421,85.39,81.47,True,True,2,1,False,False,True,41,True,Defansif 🛡️,80.92,101.1,96.62,101.1,,2.6,6.48,8.077,44
2026-01-26,ZM,95.45999908447266,70.5,0.7249,2.8384,85.17,81.91,True,True,2,3,True,True,True,83,True,Sniper 🎯,91.2,109.65,103.98,109.65,118.17,3.33,4.46,12.352,67
2026-01-07,OKTA,93.83999633789062,64.11,0.1837,2.9027,87.72,91.52,True,True,2,2,True,True,False,79,True,Sniper 🎯,89.49,108.35,102.55,108.35,117.06,3.33,4.64,10.244,56
2025-11-24,MDB,330.6300048828125,44.68,-5.2067,15.6946,327.84,270.93,True,True,2,2,True,False,True,38,True,Defansif 🛡️,291.39,432.64,401.26,432.64,,2.6,11.87,10.059,55
2025-12-02,MDB,401.989990234375,71.38,1.6754,19.867,331.03,274.52,True,True,2,3,True,True,True,83,True,Sniper 🎯,372.19,501.32,461.59,501.32,560.93,3.33,7.41,12.445,68
2026-01-22,ENPH,40.47999954223633,74.94,0.2699,1.8566,33.68,39.38,True,True,2,2,True,True,False,85,True,Sniper 🎯,37.7,49.76,46.05,49.76,55.33,3.33,6.88,10.251,56
