date,symbol,close,rsi,macd_hist,atr,ema50,ema200,regime,direction,score,filter_score,volume_spike,price_momentum,trend_strength,momentum_score,entry_ok,strategy_tag,stop_loss,take_profit,tp1,tp2,tp3,risk_reward,stop_loss_pct,reco_score,reco_strength
2026-01-23,KLAC,1512.780029296875,64.97,8.5655,55.4928,1303.09,1056.2,True,True,0,1,False,False,True,79,False,Sniper 🎯,1429.54,1790.24,1679.26,1790.24,1956.72,3.33,5.5,5.958,33
2026-01-26,KLAC,1543.030029296875,67.2,7.5579,56.2554,1312.5,1061.05,True,True,1,1,False,False,True,81,False,Sniper 🎯,1458.65,1824.31,1711.8,1824.31,1993.07,3.33,5.47,6.968,38
2026-01-27,KLAC,1616.3299560546875,71.87,10.5684,57.6057,1324.41,1066.57,True,True,0,1,False,False,True,83,False,Sniper 🎯,1529.92,1904.36,1789.15,1904.36,2077.18,3.33,5.35,6.155,34
2026-01-28,KLAC,1627.199951171875,72.5,11.9313,56.9932,1336.29,1072.15,True,True,0,1,False,False,True,84,False,Sniper 🎯,1541.71,1912.17,1798.18,1912.17,2083.15,3.33,5.25,6.151,34
2026-01-29,KLAC,1684.7099609375,75.59,15.1393,59.0037,1349.95,1078.25,True,True,1,2,False,True,True,86,False,Sniper 🎯,1596.2,1979.73,1861.72,1979.73,2156.74,3.33,5.25,9.246,51
2026-01-30,KLAC,1427.93994140625,49.06,-0.7556,73.9227,1353.01,1081.73,True,True,1,2,True,False,True,40,False,Defansif 🛡️,1243.13,1908.44,1760.59,1908.44,,2.6,12.94,8.695,48
2026-02-02,KLAC,1410.449951171875,47.83,-12.5184,71.5168,1355.26,1085.0,True,True,1,1,False,False,True,40,False,Defansif 🛡️,1231.66,1875.31,1732.28,1875.31,,2.6,12.68,6.734,37
2026-02-03,KLAC,1355.5400390625,44.09,-23.4343,75.3299,1355.27,1087.69,True,True,1,1,False,False,True,38,False,Defansif 🛡️,1167.22,1845.18,1694.52,1845.18,,2.6,13.89,6.609,36
2026-02-04,KLAC,1307.219970703125,41.05,-32.7731,76.5406,1353.39,1089.87,True,False,1,1,False,False,True,6,False,Defansif 🛡️,1115.87,1804.73,1651.65,1804.73,,2.6,14.64,4.607,25
2026-02-05,KLAC,1331.030029296875,43.13,-35.956,75.7048,1352.51,1092.27,True,False,1,1,False,False,True,7,False,Defansif 🛡️,1141.77,1823.11,1671.7,1823.11,,2.6,14.22,4.58,25
2026-02-06,KLAC,1442.949951171875,51.76,-29.4088,78.7416,1356.06,1095.76,True,True,0,1,False,False,True,42,False,Defansif 🛡️,1246.1,1954.77,1797.29,1954.77,,2.6,13.64,6.168,34
2026-02-09,KLAC,1440.1600341796875,51.55,-24.3596,75.4365,1359.36,1099.19,True,True,0,1,False,False,True,42,False,Defansif 🛡️,1251.57,1930.5,1779.62,1930.5,,2.6,13.1,6.203,34
2026-02-10,KLAC,1430.8399658203125,50.81,-20.8753,72.3332,1362.16,1102.49,True,True,0,1,False,False,True,41,False,Defansif 🛡️,1250.01,1901.01,1756.34,1901.01,,2.6,12.64,6.15,34
2026-02-11,KLAC,1479.5,54.49,-14.8067,72.2573,1366.76,1106.24,True,True,0,1,False,False,True,43,False,Defansif 🛡️,1298.86,1949.17,1804.66,1949.17,,2.6,12.21,6.264,34
2026-02-12,KLAC,1450.8499755859375,52.02,-12.3364,71.4253,1370.06,1109.67,True,True,0,1,False,False,True,42,False,Defansif 🛡️,1272.29,1915.11,1772.26,1915.11,,2.6,12.31,6.18,34
2026-02-13,KLAC,1464.1300048828125,53.08,-9.547,70.5706,1373.75,1113.2,True,True,0,1,False,False,True,43,False,Defansif 🛡️,1287.7,1922.84,1781.7,1922.84,,2.6,12.05,6.047,33
2025-11-20,LRCX,139.36056518554688,41.63,-3.1596,7.3545,141.75,109.74,True,False,1,1,False,False,True,6,False,Defansif 🛡️,120.97,187.16,172.46,187.16,,2.6,13.19,4.876,27
2025-11-21,LRCX,142.41552734375,44.46,-3.0809,7.4645,141.78,110.06,True,True,3,1,False,False,True,38,True,Defansif 🛡️,123.75,190.94,176.01,190.94,,2.6,13.1,8.924,49
2025-11-24,LRCX,150.13284301757812,50.94,-2.4062,7.6381,142.11,110.46,True,True,1,2,True,False,True,41,False,Defansif 🛡️,131.04,199.78,184.5,199.78,,2.6,12.72,9.108,50
2025-11-25,LRCX,151.68028259277344,52.14,-1.7815,7.6131,142.48,110.87,True,True,0,1,False,False,True,42,False,Defansif 🛡️,132.65,201.17,185.94,201.17,,2.6,12.55,6.177,34
2025-11-26,LRCX,154.885009765625,54.63,-1.111,7.4287,142.97,111.31,True,True,0,1,False,False,True,44,False,Defansif 🛡️,136.31,203.17,188.31,203.17,,2.6,11.99,6.175,34
2025-11-28,LRCX,155.74359130859375,55.3,-0.5942,7.0671,143.47,111.75,True,True,0,1,False,False,True,44,False,Defansif 🛡️,138.08,201.68,187.55,201.68,,2.6,11.34,6.235,34
2025-12-01,LRCX,154.53558349609375,54.09,-0.3314,6.8147,143.9,112.18,True,True,0,1,False,False,True,43,False,Defansif 🛡️,137.5,198.83,185.2,198.83,,2.6,11.02,6.17,34
2025-12-02,LRCX,157.9300079345703,56.94,0.0529,6.6603,144.45,112.63,True,True,1,1,False,False,True,75,False,Sniper 🎯,147.94,191.23,177.91,191.23,211.21,3.33,6.33,7.044,38
2025-12-03,LRCX,159.75,58.43,0.3927,6.681,145.05,113.1,True,True,0,1,False,False,True,76,False,Sniper 🎯,149.73,193.15,179.79,193.15,213.2,3.33,6.27,6.106,33
2025-12-04,LRCX,157.08999633789062,55.41,0.3999,6.5487,145.53,113.54,True,True,0,1,False,False,True,74,False,Sniper 🎯,147.27,189.83,176.74,189.83,209.48,3.33,6.25,5.967,33
2025-12-05,LRCX,158.6999969482422,56.86,0.4699,6.3638,146.04,113.99,True,True,0,1,False,False,True,75,False,Sniper 🎯,149.15,190.52,177.79,190.52,209.61,3.33,6.01,6.01,33
2025-12-08,LRCX,162.74000549316406,60.35,0.7296,6.3321,146.7,114.48,True,True,0,1,False,False,True,77,False,Sniper 🎯,153.24,194.4,181.74,194.4,213.4,3.33,5.84,6.051,33
2025-12-09,LRCX,165.80999755859375,62.81,1.031,6.2806,147.45,114.99,True,True,0,1,False,False,True,78,False,Sniper 🎯,156.39,197.21,184.65,197.21,216.05,3.33,5.68,6.111,33
2025-12-10,LRCX,168.25999450683594,64.7,1.3008,6.3427,148.26,115.52,True,True,0,1,False,False,True,79,False,Sniper 🎯,158.75,199.97,187.29,199.97,219.0,3.33,5.65,6.12,33
2025-12-11,LRCX,168.7100067138672,65.05,1.4061,6.5203,149.07,116.05,True,True,0,1,False,False,True,80,False,Sniper 🎯,158.93,201.31,188.27,201.31,220.87,3.33,5.8,6.148,34
2025-12-12,LRCX,160.52000427246094,54.46,0.8482,6.7417,149.51,116.49,True,True,0,1,False,False,True,73,False,Sniper 🎯,150.41,194.23,180.75,194.23,214.45,3.33,6.3,5.903,32
2025-12-15,LRCX,164.3000030517578,57.87,0.6657,6.7137,150.09,116.96,True,True,0,1,False,False,True,75,False,Sniper 🎯,154.23,197.87,184.44,197.87,218.01,3.33,6.13,5.953,33
2025-12-16,LRCX,163.25999450683594,56.61,0.4191,6.6199,150.61,117.42,True,True,0,1,False,False,True,75,False,Sniper 🎯,153.33,196.36,183.12,196.36,216.22,3.33,6.08,5.935,32
2025-12-17,LRCX,154.97999572753906,47.73,-0.3178,6.9271,150.78,117.8,True,True,1,1,False,False,True,40,False,Defansif 🛡️,137.66,200.01,186.15,200.01,,2.6,11.17,6.899,38
2025-12-18,LRCX,164.6999969482422,56.38,-0.174,7.383,151.33,118.26,True,True,1,1,False,False,True,45,False,Defansif 🛡️,146.24,212.69,197.92,212.69,,2.6,11.21,7.125,39
2025-12-19,LRCX,172.27000427246094,61.7,0.3775,7.4899,152.15,118.8,True,True,2,2,True,False,True,78,True,Sniper 🎯,161.04,209.72,194.74,209.72,232.19,3.33,6.52,10.092,55
2025-12-22,LRCX,175.25999450683594,63.59,0.8625,7.2742,153.06,119.36,True,True,0,2,False,True,True,79,False,Sniper 🎯,164.35,211.63,197.08,211.63,233.45,3.33,6.23,8.262,45
2025-12-23,LRCX,175.16000366210938,63.47,1.0812,6.9339,153.92,119.92,True,True,0,1,False,False,True,79,False,Sniper 🎯,164.76,209.83,195.96,209.83,230.63,3.33,5.94,6.127,33
2025-12-24,LRCX,177.3300018310547,64.93,1.264,6.6101,154.84,120.49,True,True,0,1,False,False,True,79,False,Sniper 🎯,167.41,210.38,197.16,210.38,230.21,3.33,5.59,6.288,34
2025-12-26,LRCX,178.07000732421875,65.43,1.3205,6.3143,155.75,121.06,True,True,0,1,False,False,True,80,False,Sniper 🎯,168.6,209.64,197.01,209.64,228.58,3.33,5.32,6.162,34
2025-12-29,LRCX,175.8699951171875,62.55,1.1042,6.1833,156.54,121.61,True,True,0,1,False,False,True,78,False,Sniper 🎯,166.6,206.79,194.42,206.79,225.34,3.33,5.27,5.975,33
2025-12-30,LRCX,173.77999877929688,59.85,0.7329,6.0109,157.22,122.13,True,True,0,1,False,False,True,77,False,Sniper 🎯,164.76,203.83,191.81,203.83,221.87,3.33,5.19,5.96,33
2025-12-31,LRCX,171.17999267578125,56.58,0.2496,5.878,157.76,122.62,True,True,0,1,False,False,True,75,False,Sniper 🎯,162.36,200.57,188.81,200.57,218.2,3.33,5.15,5.923,32
2026-01-02,LRCX,185.05999755859375,66.96,0.7726,6.501,158.83,123.24,True,True,1,2,False,True,True,81,False,Sniper 🎯,175.31,217.57,204.56,217.57,237.07,3.33,5.27,9.162,50
2026-01-05,LRCX,194.75999450683594,72.0,1.6304,6.9867,160.24,123.95,True,True,1,2,False,True,True,83,False,Sniper 🎯,184.28,229.69,215.72,229.69,250.65,3.33,5.38,9.241,50
2026-01-06,LRCX,206.9600067138672,76.79,2.8089,7.6083,162.08,124.77,True,True,1,3,True,True,True,86,False,Sniper 🎯,195.55,245.0,229.78,245.0,267.83,3.33,5.51,11.418,62
2026-01-07,LRCX,203.0800018310547,72.54,3.094,7.5763,163.68,125.55,True,True,1,3,True,True,True,84,False,Sniper 🎯,191.72,240.96,225.81,240.96,263.69,3.33,5.6,11.337,62
2026-01-08,LRCX,200.9600067138672,70.25,2.9095,7.6194,165.15,126.3,True,True,1,2,False,True,True,82,False,Sniper 🎯,189.53,239.06,223.82,239.06,261.92,3.33,5.69,9.348,51
2026-01-09,LRCX,218.36000061035156,76.74,3.6794,8.4059,167.23,127.22,True,True,1,2,False,True,True,86,False,Sniper 🎯,205.75,260.39,243.58,260.39,285.61,3.33,5.77,9.173,50
2026-01-12,LRCX,220.39999389648438,77.36,4.0186,8.334,169.32,128.15,True,True,0,1,False,False,True,87,False,Sniper 🎯,207.9,262.07,245.4,262.07,287.07,3.33,5.67,6.263,34
2026-01-13,LRCX,214.3800048828125,71.29,3.5464,8.2516,171.08,129.01,True,True,0,1,False,False,True,83,False,Sniper 🎯,202.0,255.64,239.13,255.64,280.39,3.33,5.77,5.945,32
2026-01-14,LRCX,208.7899932861328,66.1,2.6099,8.2172,172.56,129.8,True,True,1,1,False,False,True,80,False,Sniper 🎯,196.46,249.88,233.44,249.88,274.53,3.33,5.9,6.912,38
2026-01-15,LRCX,217.47000122070312,69.78,2.336,9.1146,174.32,130.67,True,True,1,1,False,False,True,82,False,Sniper 🎯,203.8,263.04,244.81,263.04,290.39,3.33,6.29,7.083,39
2026-01-16,LRCX,222.9600067138672,71.86,2.2831,9.0507,176.23,131.59,True,True,0,1,False,False,True,83,False,Sniper 🎯,209.38,268.21,250.11,268.21,295.37,3.33,6.09,6.05,33
2026-01-20,LRCX,222.41000366210938,71.33,1.9806,9.0142,178.04,132.49,True,True,0,1,False,False,True,83,False,Sniper 🎯,208.89,267.48,249.45,267.48,294.52,3.33,6.08,6.13,33
2026-01-21,LRCX,228.38999938964844,73.61,1.9499,9.2446,180.02,133.45,True,True,0,1,False,False,True,84,False,Sniper 🎯,214.52,274.61,256.12,274.61,302.35,3.33,6.07,6.054,33
2026-01-22,LRCX,220.6999969482422,66.31,1.2143,9.7514,181.61,134.32,True,True,0,1,False,False,True,80,False,Sniper 🎯,206.07,269.46,249.95,269.46,298.71,3.33,6.63,5.933,32
2026-01-23,LRCX,217.94000244140625,63.87,0.3872,9.7327,183.04,135.15,True,True,0,1,False,False,True,79,False,Sniper 🎯,203.34,266.6,247.14,266.6,295.8,3.33,6.7,5.96,33
2026-01-26,LRCX,222.8699951171875,66.26,0.0361,9.7104,184.6,136.02,True,True,0,1,False,False,True,80,False,Sniper 🎯,208.3,271.42,252.0,271.42,300.55,3.33,6.54,5.952,33
2026-01-27,LRCX,238.4600067138672,72.47,0.6819,10.2047,186.71,137.04,True,True,0,1,False,False,True,84,False,Sniper 🎯,223.15,289.48,269.07,289.48,320.1,3.33,6.42,6.14,34
2026-01-28,LRCX,239.5800018310547,72.86,0.9937,9.965,188.78,138.06,True,True,1,1,False,False,True,84,False,Sniper 🎯,224.63,289.41,269.48,289.41,319.3,3.33,6.24,7.199,39
2026-01-29,LRCX,248.1699981689453,75.68,1.5543,10.2933,191.11,139.16,True,True,1,1,False,False,True,86,False,Sniper 🎯,232.73,299.64,279.05,299.64,330.52,3.33,6.22,7.227,39
2026-01-30,LRCX,233.4600067138672,63.51,0.7509,10.9773,192.77,140.09,True,True,1,1,False,False,True,79,False,Sniper 🎯,216.99,288.35,266.39,288.35,321.28,3.33,7.05,6.881,38
2026-02-02,LRCX,237.5,65.16,0.3296,10.9754,194.53,141.06,True,True,0,1,False,False,True,80,False,Sniper 🎯,221.04,292.38,270.43,292.38,325.3,3.33,6.93,5.983,33
2026-02-03,LRCX,230.10000610351562,59.81,-0.5609,11.6014,195.92,141.95,True,True,0,1,False,False,True,47,False,Defansif 🛡️,201.1,305.51,282.31,305.51,,2.6,12.6,5.854,32
2026-02-04,LRCX,209.77999877929688,48.11,-2.5222,12.6299,196.47,142.62,True,True,1,1,False,False,True,40,False,Defansif 🛡️,178.21,291.87,266.61,291.87,,2.6,15.05,6.823,37
2026-02-05,LRCX,213.30999755859375,49.94,-3.5239,12.5335,197.13,143.33,True,True,0,1,False,False,True,41,False,Defansif 🛡️,181.98,294.78,269.71,294.78,,2.6,14.69,5.719,31
2026-02-06,LRCX,231.00999450683594,57.95,-2.9594,13.0053,198.46,144.2,True,True,0,2,False,True,True,45,False,Defansif 🛡️,198.5,315.54,289.53,315.54,,2.6,14.07,8.166,45
2026-02-09,LRCX,229.27999877929688,56.99,-2.6759,12.6428,199.66,145.05,True,True,0,1,False,False,True,45,False,Defansif 🛡️,197.67,311.46,286.17,311.46,,2.6,13.79,6.186,34
2026-02-10,LRCX,226.61000061035156,55.47,-2.6375,12.3869,200.72,145.86,True,True,0,1,False,False,True,44,False,Defansif 🛡️,195.64,307.12,282.35,307.12,,2.6,13.67,6.125,33
2026-02-11,LRCX,235.1199951171875,59.22,-2.0351,12.4828,202.07,146.75,True,True,0,1,False,False,True,46,False,Defansif 🛡️,203.91,316.26,291.29,316.26,,2.6,13.27,6.242,34
2026-02-12,LRCX,231.2899932861328,56.9,-1.8937,12.2534,203.22,147.59,True,True,0,1,False,False,True,45,False,Defansif 🛡️,200.66,310.94,286.43,310.94,,2.6,13.24,5.967,33
2026-02-13,LRCX,235.52999877929688,58.82,-1.5293,12.1988,204.48,148.46,True,True,0,1,False,False,True,46,False,Defansif 🛡️,205.03,314.82,290.42,314.82,,2.6,12.95,6.037,33
2025-11-20,CRWD,501.30999755859375,41.62,-6.3581,19.2189,507.97,453.35,True,False,1,1,False,False,True,6,False,Defansif 🛡️,453.26,626.23,587.8,626.23,,2.6,9.58,4.893,27
2025-11-21,CRWD,490.6700134277344,38.39,-7.6225,19.5433,507.3,453.72,True,False,1,1,False,False,True,4,False,Defansif 🛡️,441.81,617.7,578.61,617.7,,2.6,9.96,4.826,26
2025-11-24,CRWD,506.82000732421875,45.33,-7.0598,19.4702,507.28,454.25,True,False,2,1,False,False,True,8,False,Defansif 🛡️,458.14,633.38,594.44,633.38,,2.6,9.6,5.913,32
2025-11-25,CRWD,512.3400268554688,47.5,-6.0439,19.558,507.48,454.83,True,True,0,1,False,False,True,40,False,Defansif 🛡️,463.44,639.47,600.35,639.47,,2.6,9.54,5.995,33
2025-11-26,CRWD,501.5400085449219,43.83,-5.8247,19.4467,507.24,455.29,True,False,0,1,False,False,True,7,False,Defansif 🛡️,452.92,627.94,589.05,627.94,,2.6,9.69,3.927,21
2025-11-28,CRWD,509.1600036621094,46.95,-4.9277,18.7112,507.32,455.83,True,True,0,1,False,False,True,39,False,Defansif 🛡️,462.38,630.78,593.36,630.78,,2.6,9.19,6.03,33
2025-12-01,CRWD,504.1300048828125,45.16,-4.4489,18.3854,507.19,456.31,True,False,0,1,False,False,True,8,False,Defansif 🛡️,458.17,623.64,586.86,623.64,,2.6,9.12,3.968,22
2025-12-02,CRWD,516.5499877929688,50.19,-3.1335,18.2772,507.56,456.91,True,True,1,2,True,False,True,41,False,Defansif 🛡️,470.86,635.35,598.8,635.35,,2.6,8.85,9.049,49
2025-12-03,CRWD,524.1699829101562,53.04,-1.662,19.736,508.21,457.58,True,True,1,2,True,False,True,43,False,Defansif 🛡️,474.83,652.45,612.98,652.45,,2.6,9.41,9.059,50
2025-12-04,CRWD,513.1199951171875,48.69,-1.3574,19.3984,508.4,458.13,True,True,0,1,False,False,True,40,False,Defansif 🛡️,464.62,639.21,600.41,639.21,,2.6,9.45,5.958,33
2025-12-05,CRWD,512.030029296875,48.27,-1.1614,19.3392,508.55,458.67,True,True,0,1,False,False,True,40,False,Defansif 🛡️,463.68,637.74,599.06,637.74,,2.6,9.44,5.982,33
2025-12-08,CRWD,515.1900024414062,49.63,-0.77,18.7721,508.81,459.23,True,True,0,1,False,False,True,41,False,Defansif 🛡️,468.26,637.21,599.66,637.21,,2.6,9.11,5.966,33
2025-12-09,CRWD,517.97998046875,50.86,-0.2984,18.7288,509.17,459.81,True,True,0,1,False,False,True,41,False,Defansif 🛡️,471.16,639.72,602.26,639.72,,2.6,9.04,6.006,33
2025-12-10,CRWD,519.5399780273438,51.57,0.1209,18.6104,509.57,460.41,True,True,1,1,False,False,True,72,False,Sniper 🎯,491.62,612.59,575.37,612.59,668.42,3.33,5.37,6.982,38
2025-12-11,CRWD,517.6500244140625,50.61,0.265,18.401,509.89,460.98,True,True,0,1,False,False,True,71,False,Sniper 🎯,490.05,609.66,572.85,609.66,664.86,3.33,5.33,5.993,33
2025-12-12,CRWD,504.7799987792969,44.57,-0.4723,18.436,509.69,461.41,True,False,0,1,False,False,True,8,False,Defansif 🛡️,458.69,624.61,587.74,624.61,,2.6,9.13,3.95,22
2025-12-15,CRWD,487.4700012207031,38.0,-2.0056,18.6605,508.82,461.67,True,False,0,1,False,False,True,4,False,Defansif 🛡️,440.82,608.76,571.44,608.76,,2.6,9.57,3.877,21
2025-12-16,CRWD,488.5299987792969,38.59,-2.7806,18.0019,508.02,461.94,True,False,2,1,False,False,True,4,False,Defansif 🛡️,443.53,605.54,569.54,605.54,,2.6,9.21,5.887,32
2025-12-17,CRWD,470.0199890136719,32.68,-4.2823,18.1879,506.53,462.02,True,False,0,1,False,False,True,1,False,Defansif 🛡️,424.55,588.24,551.87,588.24,,2.6,9.67,3.809,21
2025-12-18,CRWD,477.260009765625,36.76,-4.5076,17.7473,505.38,462.17,True,False,2,1,False,False,True,3,False,Defansif 🛡️,432.89,592.62,557.12,592.62,,2.6,9.3,5.844,32
2025-12-19,CRWD,481.2799987792969,38.97,-4.1163,17.3329,504.44,462.36,True,False,2,2,True,False,True,5,False,Defansif 🛡️,437.95,593.94,559.28,593.94,,2.6,9.0,7.907,43
2025-12-22,CRWD,483.1400146484375,40.02,-3.4875,16.8819,503.6,462.57,True,False,1,1,False,False,True,5,False,Defansif 🛡️,440.94,592.87,559.11,592.87,,2.6,8.74,5.056,28
2025-12-23,CRWD,478.8399963378906,38.38,-3.1281,16.3968,502.63,462.73,True,False,0,1,False,False,True,4,False,Defansif 🛡️,437.85,585.42,552.63,585.42,,2.6,8.56,3.96,22
2025-12-24,CRWD,477.1099853515625,37.71,-2.7851,15.8089,501.63,462.87,True,False,0,1,False,False,True,4,False,Defansif 🛡️,437.59,579.87,548.25,579.87,,2.6,8.28,4.03,22
2025-12-26,CRWD,481.19000244140625,40.35,-2.0932,15.18,500.83,463.06,True,False,1,1,False,False,True,5,False,Defansif 🛡️,443.24,579.86,549.5,579.86,,2.6,7.89,5.017,27
2025-12-29,CRWD,475.9100036621094,38.1,-1.8116,14.714,499.85,463.18,True,False,0,1,False,False,True,4,False,Defansif 🛡️,439.12,571.55,542.12,571.55,,2.6,7.73,3.978,22
2025-12-30,CRWD,475.6300048828125,37.98,-1.4786,14.0832,498.9,463.31,True,False,0,1,False,False,True,4,False,Defansif 🛡️,440.42,567.17,539.0,567.17,,2.6,7.4,3.969,22
2025-12-31,CRWD,468.760009765625,35.04,-1.5481,13.6244,497.72,463.36,True,False,0,1,False,False,True,2,False,Defansif 🛡️,434.7,557.32,530.07,557.32,,2.6,7.27,3.948,22
2026-01-02,CRWD,453.5799865722656,29.59,-2.393,14.4045,495.99,463.27,False,False,1,2,True,False,True,0,False,Defansif 🛡️,417.57,547.21,518.4,547.21,,2.6,7.94,4.935,27
2026-01-05,CRWD,456.54998779296875,31.83,-2.5159,14.2977,494.44,463.2,False,False,2,1,False,False,True,1,False,Defansif 🛡️,420.81,549.49,520.89,549.49,,2.6,7.83,3.92,21
2026-01-06,CRWD,458.32000732421875,33.19,-2.2506,13.9315,493.03,463.15,False,False,1,1,False,False,True,1,False,Defansif 🛡️,423.49,548.87,521.01,548.87,,2.6,7.6,2.926,16
2026-01-07,CRWD,478.9100036621094,46.55,-0.5498,14.9528,492.47,463.31,True,False,1,3,True,True,True,9,False,Defansif 🛡️,441.53,576.1,546.2,576.1,,2.6,7.81,9.09,50
2026-01-08,CRWD,463.8699951171875,40.22,-0.3109,15.2676,491.35,463.31,True,False,0,1,False,False,True,5,False,Defansif 🛡️,425.7,563.11,532.57,563.11,,2.6,8.23,3.937,22
2026-01-09,CRWD,470.6099853515625,43.9,0.3898,15.042,490.54,463.38,True,False,2,1,False,False,True,37,False,Defansif 🛡️,433.0,568.38,538.3,568.38,,2.6,7.99,6.075,33
2026-01-12,CRWD,466.989990234375,42.39,0.6812,14.7505,489.61,463.42,True,False,0,1,False,False,True,37,False,Defansif 🛡️,430.11,562.87,533.37,562.87,,2.6,7.9,3.95,22
2026-01-13,CRWD,468.0199890136719,42.99,0.9959,14.8119,488.77,463.47,True,False,2,1,False,False,True,37,False,Defansif 🛡️,430.99,564.3,534.67,564.3,,2.6,7.91,6.042,33
2026-01-14,CRWD,460.70001220703125,39.82,0.7737,15.5567,487.67,463.44,False,False,1,1,False,False,True,35,False,Defansif 🛡️,421.81,561.82,530.71,561.82,,2.6,8.44,2.924,16
2026-01-15,CRWD,455.0,37.49,0.3281,16.0391,486.39,463.36,False,False,1,1,False,False,True,34,False,Defansif 🛡️,414.9,559.25,527.18,559.25,,2.6,8.81,2.949,16
2026-01-16,CRWD,453.8800048828125,37.03,0.0575,16.0424,485.11,463.26,False,False,1,1,False,False,True,34,False,Defansif 🛡️,413.77,558.16,526.07,558.16,,2.6,8.84,2.94,16
2026-01-20,CRWD,442.7300109863281,32.75,-0.7295,15.8714,483.45,463.06,False,False,1,1,False,False,True,1,False,Defansif 🛡️,403.05,545.89,514.15,545.89,,2.6,8.96,2.951,16
2026-01-21,CRWD,445.8800048828125,35.04,-0.8847,15.9485,481.98,462.89,False,False,2,1,False,False,True,2,False,Defansif 🛡️,406.01,549.55,517.65,549.55,,2.6,8.94,3.905,21
2026-01-22,CRWD,453.7699890136719,40.49,-0.3312,15.4229,480.87,462.79,False,False,1,1,False,False,True,5,False,Defansif 🛡️,415.21,554.02,523.17,554.02,,2.6,8.5,3.035,17
2026-01-23,CRWD,452.489990234375,39.91,0.053,14.9954,479.76,462.69,False,False,1,1,False,False,True,35,False,Defansif 🛡️,415.0,549.96,519.97,549.96,,2.6,8.28,3.044,17
2026-01-26,CRWD,468.3299865722656,49.62,1.4034,15.1721,479.31,462.75,True,False,0,1,False,False,True,41,False,Defansif 🛡️,430.4,566.95,536.6,566.95,,2.6,8.1,4.07,22
2026-01-27,CRWD,476.6600036621094,53.84,2.8061,15.4363,479.2,462.89,True,False,0,2,False,True,True,43,False,Defansif 🛡️,438.07,577.0,546.12,577.0,,2.6,8.1,6.153,34
2026-01-28,CRWD,469.19000244140625,49.81,3.1534,15.6258,478.81,462.95,True,False,0,1,False,False,True,41,False,Defansif 🛡️,430.13,570.76,539.51,570.76,,2.6,8.33,4.105,22
2026-01-29,CRWD,444.6199951171875,39.36,1.7225,17.2097,477.47,462.77,False,False,1,2,True,False,True,35,False,Defansif 🛡️,401.6,556.48,522.06,556.48,,2.6,9.68,4.895,27
2026-01-30,CRWD,441.4049987792969,38.24,0.611,16.7297,476.06,462.55,False,False,0,0,False,False,False,34,False,Defansif 🛡️,399.58,550.15,516.69,550.15,,2.6,9.48,-0.148,0
2026-02-02,CRWD,438.8500061035156,37.32,-0.2014,16.4273,474.6,462.32,False,False,0,0,False,False,False,4,False,Defansif 🛡️,397.78,545.63,512.77,545.63,,2.6,9.36,-0.129,0
2026-02-03,CRWD,421.7300109863281,31.81,-1.7127,16.9539,472.52,461.91,False,False,1,0,False,False,False,1,False,Defansif 🛡️,379.35,531.93,498.02,531.93,,2.6,10.05,0.77,4
2026-02-04,CRWD,415.3599853515625,30.04,-2.893,17.2022,470.28,461.45,False,False,1,1,True,False,False,0,False,Defansif 🛡️,372.35,527.17,492.77,527.17,,2.6,10.35,2.771,15
2026-02-05,CRWD,377.1600036621094,22.08,-5.8286,18.9571,466.63,460.61,False,False,1,1,True,False,False,0,False,Defansif 🛡️,329.77,500.38,462.47,500.38,,2.6,12.57,2.816,15
2026-02-06,CRWD,395.5,31.47,-6.089,19.0194,463.84,459.97,False,False,3,1,False,True,False,0,False,Defansif 🛡️,347.95,519.13,481.09,519.13,,2.6,12.02,5.097,28
2026-02-09,CRWD,408.0400085449219,37.05,-5.0152,19.4106,461.65,459.45,False,False,1,0,False,False,False,4,False,Defansif 🛡️,359.51,534.21,495.39,534.21,,2.6,11.89,1.063,6
2026-02-10,CRWD,413.3900146484375,39.32,-3.6089,19.317,459.76,458.99,False,False,1,1,False,True,False,5,False,Defansif 🛡️,365.1,538.95,500.32,538.95,,2.6,11.68,3.192,17
2026-02-11,CRWD,415.80999755859375,40.37,-2.2466,18.8079,458.04,458.56,False,False,1,0,False,False,False,5,False,Defansif 🛡️,368.79,538.06,500.45,538.06,,2.6,11.31,1.103,6
2026-02-12,CRWD,411.5400085449219,39.09,-1.4052,18.7775,456.21,458.09,False,False,1,1,False,True,False,5,False,Defansif 🛡️,364.6,533.59,496.04,533.59,,2.6,11.41,3.182,17
2026-02-13,CRWD,429.6400146484375,46.81,0.4964,18.9584,455.17,457.81,False,False,1,1,False,True,False,39,False,Defansif 🛡️,382.24,552.87,514.95,552.87,,2.6,11.03,3.173,17
2025-11-20,DDOG,159.57000732421875,42.03,-2.3436,8.2295,161.79,141.07,True,False,1,2,True,False,True,6,False,Defansif 🛡️,139.0,213.06,196.6,213.06,,2.6,12.89,6.81,37
2025-11-21,DDOG,157.5500030517578,40.79,-3.3921,8.2046,161.63,141.23,True,False,1,1,False,False,True,6,False,Defansif 🛡️,137.04,210.88,194.47,210.88,,2.6,13.02,4.703,26
2025-11-24,DDOG,158.44000244140625,41.61,-3.8788,7.9249,161.5,141.41,True,False,2,1,False,False,True,6,False,Defansif 🛡️,138.63,209.95,194.1,209.95,,2.6,12.5,5.758,31
